Country,Cont,Cont_Det,Pop,Date,Cases,Deaths,Cases_cum,Deaths_cum,Deaths_Ratio_cum,Deaths_per1MPop,days_since_1_per5M
Kenya,AF,AF,51.39,2020-04-24,17,0,320,14,0.04375,0.27,8
Kenya,AF,AF,51.39,2020-04-25,16,0,336,14,0.041666666666666664,0.27,9
Kenya,AF,AF,51.39,2020-04-26,7,0,343,14,0.04081632653061224,0.27,10
Kenya,AF,AF,51.39,2020-04-27,12,0,355,14,0.03943661971830986,0.27,11
Kenya,AF,AF,51.39,2020-04-28,8,0,363,14,0.03856749311294766,0.27,12
Kosovo,EU,EU,1.85,2020-03-16,2,0,2,0,0.0,0.0,0
Kosovo,EU,EU,1.85,2020-03-17,0,0,2,0,0.0,0.0,0
Kosovo,EU,EU,1.85,2020-03-18,17,0,19,0,0.0,0.0,0
Kosovo,EU,EU,1.85,2020-03-19,0,0,19,0,0.0,0.0,0
Kosovo,EU,EU,1.85,2020-03-20,2,0,21,0,0.0,0.0,0
Kosovo,EU,EU,1.85,2020-03-21,3,0,24,0,0.0,0.0,0
Kosovo,EU,EU,1.85,2020-03-22,0,0,24,0,0.0,0.0,0
Kosovo,EU,EU,1.85,2020-03-23,7,1,31,1,0.03225806451612903,0.54,1
Kosovo,EU,EU,1.85,2020-03-24,30,0,61,1,0.01639344262295082,0.54,2
Kosovo,EU,EU,1.85,2020-03-25,2,0,63,1,0.015873015873015872,0.54,3
Kosovo,EU,EU,1.85,2020-03-26,8,0,71,1,0.014084507042253521,0.54,4
Kosovo,EU,EU,1.85,2020-03-27,8,0,79,1,0.012658227848101266,0.54,5
Kosovo,EU,EU,1.85,2020-03-28,7,0,86,1,0.011627906976744186,0.54,6
Kosovo,EU,EU,1.85,2020-03-29,2,0,88,1,0.011363636363636364,0.54,7
Kosovo,EU,EU,1.85,2020-03-30,3,0,91,1,0.01098901098901099,0.54,8
Kosovo,EU,EU,1.85,2020-03-31,15,0,106,1,0.009433962264150943,0.54,9
Kosovo,EU,EU,1.85,2020-04-01,6,0,112,1,0.008928571428571428,0.54,10
Kosovo,EU,EU,1.85,2020-04-02,0,0,112,1,0.008928571428571428,0.54,11
Kosovo,EU,EU,1.85,2020-04-03,13,0,125,1,0.008,0.54,12
Kosovo,EU,EU,1.85,2020-04-04,1,0,126,1,0.007936507936507936,0.54,13
Kosovo,EU,EU,1.85,2020-04-05,6,0,132,1,0.007575757575757576,0.54,14
Kosovo,EU,EU,1.85,2020-04-06,8,0,140,1,0.007142857142857143,0.54,15
Kosovo,EU,EU,1.85,2020-04-07,5,2,145,3,0.020689655172413793,1.62,16
Kosovo,EU,EU,1.85,2020-04-08,39,2,184,5,0.02717391304347826,2.7,17
Kosovo,EU,EU,1.85,2020-04-09,0,0,184,5,0.02717391304347826,2.7,18
Kosovo,EU,EU,1.85,2020-04-10,43,2,227,7,0.030837004405286344,3.78,19
Kosovo,EU,EU,1.85,2020-04-11,23,0,250,7,0.028,3.78,20
Kosovo,EU,EU,1.85,2020-04-12,33,0,283,7,0.024734982332155476,3.78,21
Kosovo,EU,EU,1.85,2020-04-13,79,0,362,7,0.019337016574585635,3.78,22
Kosovo,EU,EU,1.85,2020-04-14,15,1,377,8,0.021220159151193633,4.32,23
Kosovo,EU,EU,1.85,2020-04-15,10,0,387,8,0.020671834625323,4.32,24
Kosovo,EU,EU,1.85,2020-04-16,36,1,423,9,0.02127659574468085,4.86,25
Kosovo,EU,EU,1.85,2020-04-17,26,2,449,11,0.024498886414253896,5.95,26
Kosovo,EU,EU,1.85,2020-04-18,31,1,480,12,0.025,6.49,27
Kosovo,EU,EU,1.85,2020-04-19,30,0,510,12,0.023529411764705882,6.49,28
Kosovo,EU,EU,1.85,2020-04-20,0,0,510,12,0.023529411764705882,6.49,29
Kosovo,EU,EU,1.85,2020-04-21,88,3,598,15,0.02508361204013378,8.11,30
Kosovo,EU,EU,1.85,2020-04-22,6,3,604,18,0.029801324503311258,9.73,31
Kosovo,EU,EU,1.85,2020-04-23,26,0,630,18,0.02857142857142857,9.73,32
Kosovo,EU,EU,1.85,2020-04-24,39,1,669,19,0.028400597907324365,10.27,33
Kosovo,EU,EU,1.85,2020-04-25,34,0,703,19,0.02702702702702703,10.27,34
Kosovo,EU,EU,1.85,2020-04-26,28,1,731,20,0.027359781121751026,10.81,35
Kosovo,EU,EU,1.85,2020-04-27,32,1,763,21,0.027522935779816515,11.35,36
Kosovo,EU,EU,1.85,2020-04-28,17,1,780,22,0.028205128205128206,11.89,37
Kuwait,AS,ME,4.14,2020-02-24,3,0,3,0,0.0,0.0,0
Kuwait,AS,ME,4.14,2020-02-25,2,0,5,0,0.0,0.0,0
Kuwait,AS,ME,4.14,2020-02-26,6,0,11,0,0.0,0.0,0
Kuwait,AS,ME,4.14,2020-02-27,15,0,26,0,0.0,0.0,0
Kuwait,AS,ME,4.14,2020-02-28,17,0,43,0,0.0,0.0,0
Kuwait,AS,ME,4.14,2020-02-29,2,0,45,0,0.0,0.0,0
Kuwait,AS,ME,4.14,2020-03-01,0,0,45,0,0.0,0.0,0
Kuwait,AS,ME,4.14,2020-03-02,1,0,46,0,0.0,0.0,0
Kuwait,AS,ME,4.14,2020-03-03,10,0,56,0,0.0,0.0,0
Kuwait,AS,ME,4.14,2020-03-06,2,0,58,0,0.0,0.0,0
Kuwait,AS,ME,4.14,2020-03-08,3,0,61,0,0.0,0.0,0
Kuwait,AS,ME,4.14,2020-03-09,3,0,64,0,0.0,0.0,0
Kuwait,AS,ME,4.14,2020-03-10,1,0,65,0,0.0,0.0,0
Kuwait,AS,ME,4.14,2020-03-11,4,0,69,0,0.0,0.0,0
Kuwait,AS,ME,4.14,2020-03-12,3,0,72,0,0.0,0.0,0
Kuwait,AS,ME,4.14,2020-03-13,8,0,80,0,0.0,0.0,0
Kuwait,AS,ME,4.14,2020-03-14,20,0,100,0,0.0,0.0,0
Kuwait,AS,ME,4.14,2020-03-15,4,0,104,0,0.0,0.0,0
Kuwait,AS,ME,4.14,2020-03-16,8,0,112,0,0.0,0.0,0
Kuwait,AS,ME,4.14,2020-03-17,11,0,123,0,0.0,0.0,0
Kuwait,AS,ME,4.14,2020-03-18,7,0,130,0,0.0,0.0,0
Kuwait,AS,ME,4.14,2020-03-19,12,0,142,0,0.0,0.0,0
Kuwait,AS,ME,4.14,2020-03-20,6,0,148,0,0.0,0.0,0
Kuwait,AS,ME,4.14,2020-03-21,11,0,159,0,0.0,0.0,0
Kuwait,AS,ME,4.14,2020-03-22,17,0,176,0,0.0,0.0,0
Kuwait,AS,ME,4.14,2020-03-23,12,0,188,0,0.0,0.0,0
Kuwait,AS,ME,4.14,2020-03-24,1,0,189,0,0.0,0.0,0
Kuwait,AS,ME,4.14,2020-03-25,2,0,191,0,0.0,0.0,0
Kuwait,AS,ME,4.14,2020-03-26,4,0,195,0,0.0,0.0,0
Kuwait,AS,ME,4.14,2020-03-27,13,0,208,0,0.0,0.0,0
Kuwait,AS,ME,4.14,2020-03-28,17,0,225,0,0.0,0.0,0
Kuwait,AS,ME,4.14,2020-03-29,10,0,235,0,0.0,0.0,0
Kuwait,AS,ME,4.14,2020-03-30,20,0,255,0,0.0,0.0,0
Kuwait,AS,ME,4.14,2020-03-31,11,0,266,0,0.0,0.0,0
Kuwait,AS,ME,4.14,2020-04-01,23,0,289,0,0.0,0.0,0
Kuwait,AS,ME,4.14,2020-04-02,28,0,317,0,0.0,0.0,0
Kuwait,AS,ME,4.14,2020-04-03,25,0,342,0,0.0,0.0,0
Kuwait,AS,ME,4.14,2020-04-04,0,0,342,0,0.0,0.0,0
Kuwait,AS,ME,4.14,2020-04-05,137,1,479,1,0.0020876826722338203,0.24,1
Kuwait,AS,ME,4.14,2020-04-06,77,0,556,1,0.0017985611510791368,0.24,2
Kuwait,AS,ME,4.14,2020-04-07,109,0,665,1,0.0015037593984962407,0.24,3
Kuwait,AS,ME,4.14,2020-04-08,78,0,743,1,0.0013458950201884253,0.24,4
Kuwait,AS,ME,4.14,2020-04-09,112,0,855,1,0.0011695906432748538,0.24,5
Kuwait,AS,ME,4.14,2020-04-10,55,0,910,1,0.001098901098901099,0.24,6
Kuwait,AS,ME,4.14,2020-04-11,83,0,993,1,0.0010070493454179255,0.24,7
Kuwait,AS,ME,4.14,2020-04-12,161,0,1154,1,0.0008665511265164644,0.24,8
Kuwait,AS,ME,4.14,2020-04-13,80,0,1234,1,0.0008103727714748784,0.24,9
Kuwait,AS,ME,4.14,2020-04-14,66,1,1300,2,0.0015384615384615385,0.48,10
Kuwait,AS,ME,4.14,2020-04-15,55,1,1355,3,0.002214022140221402,0.72,11
Kuwait,AS,ME,4.14,2020-04-16,50,0,1405,3,0.002135231316725979,0.72,12
Kuwait,AS,ME,4.14,2020-04-17,119,0,1524,3,0.001968503937007874,0.72,13
Kuwait,AS,ME,4.14,2020-04-18,134,2,1658,5,0.0030156815440289505,1.21,14
Kuwait,AS,ME,4.14,2020-04-19,94,1,1752,6,0.003424657534246575,1.45,15
Kuwait,AS,ME,4.14,2020-04-20,163,1,1915,7,0.0036553524804177544,1.69,16
Kuwait,AS,ME,4.14,2020-04-21,80,2,1995,9,0.004511278195488722,2.17,17
Kuwait,AS,ME,4.14,2020-04-22,85,2,2080,11,0.005288461538461539,2.66,18
Kuwait,AS,ME,4.14,2020-04-23,168,2,2248,13,0.005782918149466192,3.14,19
Kuwait,AS,ME,4.14,2020-04-24,151,1,2399,14,0.005835764902042517,3.38,20
Kuwait,AS,ME,4.14,2020-04-25,215,1,2614,15,0.005738332058148432,3.62,21
Kuwait,AS,ME,4.14,2020-04-26,278,4,2892,19,0.00656984785615491,4.59,22
Kuwait,AS,ME,4.14,2020-04-27,183,1,3075,20,0.0065040650406504065,4.83,23
Kuwait,AS,ME,4.14,2020-04-28,213,2,3288,22,0.006690997566909975,5.31,24
Kyrgyzstan,AS,WA,6.32,2020-03-19,3,0,3,0,0.0,0.0,0
Kyrgyzstan,AS,WA,6.32,2020-03-20,3,0,6,0,0.0,0.0,0
Kyrgyzstan,AS,WA,6.32,2020-03-21,0,0,6,0,0.0,0.0,0
Kyrgyzstan,AS,WA,6.32,2020-03-22,8,0,14,0,0.0,0.0,0
Kyrgyzstan,AS,WA,6.32,2020-03-23,0,0,14,0,0.0,0.0,0
Kyrgyzstan,AS,WA,6.32,2020-03-24,2,0,16,0,0.0,0.0,0
Kyrgyzstan,AS,WA,6.32,2020-03-25,26,0,42,0,0.0,0.0,0
Kyrgyzstan,AS,WA,6.32,2020-03-26,2,0,44,0,0.0,0.0,0
Kyrgyzstan,AS,WA,6.32,2020-03-27,0,0,44,0,0.0,0.0,0
Kyrgyzstan,AS,WA,6.32,2020-03-28,14,0,58,0,0.0,0.0,0
Kyrgyzstan,AS,WA,6.32,2020-03-29,26,0,84,0,0.0,0.0,0
Kyrgyzstan,AS,WA,6.32,2020-03-30,0,0,84,0,0.0,0.0,0
Kyrgyzstan,AS,WA,6.32,2020-03-31,0,0,84,0,0.0,0.0,0
Kyrgyzstan,AS,WA,6.32,2020-04-01,23,0,107,0,0.0,0.0,0
Kyrgyzstan,AS,WA,6.32,2020-04-02,5,1,112,1,0.008928571428571428,0.16,0
Kyrgyzstan,AS,WA,6.32,2020-04-03,13,0,125,1,0.008,0.16,0
Kyrgyzstan,AS,WA,6.32,2020-04-04,19,0,144,1,0.006944444444444444,0.16,0
Kyrgyzstan,AS,WA,6.32,2020-04-05,0,0,144,1,0.006944444444444444,0.16,0
Kyrgyzstan,AS,WA,6.32,2020-04-06,72,3,216,4,0.018518518518518517,0.63,1
Kyrgyzstan,AS,WA,6.32,2020-04-07,12,0,228,4,0.017543859649122806,0.63,2
Kyrgyzstan,AS,WA,6.32,2020-04-08,42,0,270,4,0.014814814814814815,0.63,3
Kyrgyzstan,AS,WA,6.32,2020-04-09,10,0,280,4,0.014285714285714285,0.63,4
Kyrgyzstan,AS,WA,6.32,2020-04-10,18,1,298,5,0.016778523489932886,0.79,5
Kyrgyzstan,AS,WA,6.32,2020-04-11,41,0,339,5,0.014749262536873156,0.79,6
Kyrgyzstan,AS,WA,6.32,2020-04-12,38,0,377,5,0.013262599469496022,0.79,7
Kyrgyzstan,AS,WA,6.32,2020-04-13,42,0,419,5,0.011933174224343675,0.79,8
Kyrgyzstan,AS,WA,6.32,2020-04-14,11,0,430,5,0.011627906976744186,0.79,9
Kyrgyzstan,AS,WA,6.32,2020-04-15,19,0,449,5,0.011135857461024499,0.79,10
Kyrgyzstan,AS,WA,6.32,2020-04-16,17,0,466,5,0.01072961373390558,0.79,11
Kyrgyzstan,AS,WA,6.32,2020-04-17,23,0,489,5,0.010224948875255624,0.79,12
Kyrgyzstan,AS,WA,6.32,2020-04-18,17,0,506,5,0.009881422924901186,0.79,13
Kyrgyzstan,AS,WA,6.32,2020-04-19,48,0,554,5,0.009025270758122744,0.79,14
Kyrgyzstan,AS,WA,6.32,2020-04-20,14,2,568,7,0.01232394366197183,1.11,15
Kyrgyzstan,AS,WA,6.32,2020-04-21,22,0,590,7,0.011864406779661017,1.11,16
Kyrgyzstan,AS,WA,6.32,2020-04-22,22,0,612,7,0.011437908496732025,1.11,17
Kyrgyzstan,AS,WA,6.32,2020-04-23,19,1,631,8,0.012678288431061807,1.27,18
Kyrgyzstan,AS,WA,6.32,2020-04-24,25,0,656,8,0.012195121951219513,1.27,19
Kyrgyzstan,AS,WA,6.32,2020-04-25,9,0,665,8,0.012030075187969926,1.27,20
Kyrgyzstan,AS,WA,6.32,2020-04-26,17,0,682,8,0.011730205278592375,1.27,21
Kyrgyzstan,AS,WA,6.32,2020-04-27,13,0,695,8,0.011510791366906475,1.27,22
Kyrgyzstan,AS,WA,6.32,2020-04-28,13,0,708,8,0.011299435028248588,1.27,23
Laos,AS,EA,7.06,2020-03-25,2,0,2,0,0.0,0.0,0
Laos,AS,EA,7.06,2020-03-26,0,0,2,0,0.0,0.0,0
Laos,AS,EA,7.06,2020-03-27,4,0,6,0,0.0,0.0,0
Laos,AS,EA,7.06,2020-03-28,0,0,6,0,0.0,0.0,0
Laos,AS,EA,7.06,2020-03-29,0,0,6,0,0.0,0.0,0
Laos,AS,EA,7.06,2020-03-30,0,0,6,0,0.0,0.0,0
Laos,AS,EA,7.06,2020-03-31,3,0,9,0,0.0,0.0,0
Laos,AS,EA,7.06,2020-04-01,0,0,9,0,0.0,0.0,0
Laos,AS,EA,7.06,2020-04-02,1,0,10,0,0.0,0.0,0
Laos,AS,EA,7.06,2020-04-03,0,0,10,0,0.0,0.0,0
Laos,AS,EA,7.06,2020-04-04,0,0,10,0,0.0,0.0,0
Laos,AS,EA,7.06,2020-04-05,0,0,10,0,0.0,0.0,0
Laos,AS,EA,7.06,2020-04-06,1,0,11,0,0.0,0.0,0
Laos,AS,EA,7.06,2020-04-07,1,0,12,0,0.0,0.0,0
Laos,AS,EA,7.06,2020-04-08,0,0,12,0,0.0,0.0,0
Laos,AS,EA,7.06,2020-04-09,3,0,15,0,0.0,0.0,0
Laos,AS,EA,7.06,2020-04-10,1,0,16,0,0.0,0.0,0
Laos,AS,EA,7.06,2020-04-11,0,0,16,0,0.0,0.0,0
Laos,AS,EA,7.06,2020-04-12,2,0,18,0,0.0,0.0,0
Laos,AS,EA,7.06,2020-04-13,1,0,19,0,0.0,0.0,0
Laos,AS,EA,7.06,2020-04-14,0,0,19,0,0.0,0.0,0
Laos,AS,EA,7.06,2020-04-15,0,0,19,0,0.0,0.0,0
Laos,AS,EA,7.06,2020-04-16,0,0,19,0,0.0,0.0,0
Laos,AS,EA,7.06,2020-04-17,0,0,19,0,0.0,0.0,0
Laos,AS,EA,7.06,2020-04-18,0,0,19,0,0.0,0.0,0
Laos,AS,EA,7.06,2020-04-19,0,0,19,0,0.0,0.0,0
Laos,AS,EA,7.06,2020-04-20,0,0,19,0,0.0,0.0,0
Laos,AS,EA,7.06,2020-04-21,0,0,19,0,0.0,0.0,0
Laos,AS,EA,7.06,2020-04-22,0,0,19,0,0.0,0.0,0
Laos,AS,EA,7.06,2020-04-23,0,0,19,0,0.0,0.0,0
Laos,AS,EA,7.06,2020-04-24,0,0,19,0,0.0,0.0,0
Laos,AS,EA,7.06,2020-04-25,0,0,19,0,0.0,0.0,0
Laos,AS,EA,7.06,2020-04-26,0,0,19,0,0.0,0.0,0
Laos,AS,EA,7.06,2020-04-27,0,0,19,0,0.0,0.0,0
Laos,AS,EA,7.06,2020-04-28,0,0,19,0,0.0,0.0,0
Latvia,EU,EU,1.93,2020-03-03,1,0,1,0,0.0,0.0,0
Latvia,EU,EU,1.93,2020-03-08,1,0,2,0,0.0,0.0,0
Latvia,EU,EU,1.93,2020-03-09,1,0,3,0,0.0,0.0,0
Latvia,EU,EU,1.93,2020-03-10,3,0,6,0,0.0,0.0,0
Latvia,EU,EU,1.93,2020-03-11,2,0,8,0,0.0,0.0,0
Latvia,EU,EU,1.93,2020-03-12,2,0,10,0,0.0,0.0,0
Latvia,EU,EU,1.93,2020-03-13,6,0,16,0,0.0,0.0,0
Latvia,EU,EU,1.93,2020-03-14,3,0,19,0,0.0,0.0,0
Latvia,EU,EU,1.93,2020-03-15,7,0,26,0,0.0,0.0,0
Latvia,EU,EU,1.93,2020-03-16,5,0,31,0,0.0,0.0,0
Latvia,EU,EU,1.93,2020-03-17,5,0,36,0,0.0,0.0,0
Latvia,EU,EU,1.93,2020-03-18,25,0,61,0,0.0,0.0,0
Latvia,EU,EU,1.93,2020-03-19,10,0,71,0,0.0,0.0,0
Latvia,EU,EU,1.93,2020-03-20,15,0,86,0,0.0,0.0,0
Latvia,EU,EU,1.93,2020-03-21,25,0,111,0,0.0,0.0,0
Latvia,EU,EU,1.93,2020-03-22,13,0,124,0,0.0,0.0,0
Latvia,EU,EU,1.93,2020-03-23,15,0,139,0,0.0,0.0,0
Latvia,EU,EU,1.93,2020-03-24,41,0,180,0,0.0,0.0,0
Latvia,EU,EU,1.93,2020-03-25,17,0,197,0,0.0,0.0,0
Latvia,EU,EU,1.93,2020-03-26,24,0,221,0,0.0,0.0,0
Latvia,EU,EU,1.93,2020-03-27,23,0,244,0,0.0,0.0,0
Latvia,EU,EU,1.93,2020-03-28,36,0,280,0,0.0,0.0,0
Latvia,EU,EU,1.93,2020-03-29,25,0,305,0,0.0,0.0,0
Latvia,EU,EU,1.93,2020-03-30,71,0,376,0,0.0,0.0,0
Latvia,EU,EU,1.93,2020-03-31,0,0,376,0,0.0,0.0,0
Latvia,EU,EU,1.93,2020-04-01,22,0,398,0,0.0,0.0,0
Latvia,EU,EU,1.93,2020-04-02,48,0,446,0,0.0,0.0,0
Latvia,EU,EU,1.93,2020-04-03,12,0,458,0,0.0,0.0,0
Latvia,EU,EU,1.93,2020-04-04,35,1,493,1,0.002028397565922921,0.52,1
Latvia,EU,EU,1.93,2020-04-05,16,0,509,1,0.0019646365422396855,0.52,2
Latvia,EU,EU,1.93,2020-04-06,24,0,533,1,0.001876172607879925,0.52,3
Latvia,EU,EU,1.93,2020-04-07,9,0,542,1,0.0018450184501845018,0.52,4
Latvia,EU,EU,1.93,2020-04-08,6,1,548,2,0.0036496350364963502,1.04,5
Latvia,EU,EU,1.93,2020-04-09,29,0,577,2,0.0034662045060658577,1.04,6
Latvia,EU,EU,1.93,2020-04-10,12,0,589,2,0.003395585738539898,1.04,7
Latvia,EU,EU,1.93,2020-04-11,23,0,612,2,0.0032679738562091504,1.04,8
Latvia,EU,EU,1.93,2020-04-12,18,1,630,3,0.004761904761904762,1.55,9
Latvia,EU,EU,1.93,2020-04-13,21,2,651,5,0.007680491551459293,2.59,10
Latvia,EU,EU,1.93,2020-04-14,4,0,655,5,0.007633587786259542,2.59,11
Latvia,EU,EU,1.93,2020-04-15,2,0,657,5,0.0076103500761035,2.59,12
Latvia,EU,EU,1.93,2020-04-16,9,0,666,5,0.0075075075075075074,2.59,13
Latvia,EU,EU,1.93,2020-04-17,9,0,675,5,0.007407407407407408,2.59,14
Latvia,EU,EU,1.93,2020-04-18,7,0,682,5,0.007331378299120235,2.59,15
Latvia,EU,EU,1.93,2020-04-19,30,0,712,5,0.007022471910112359,2.59,16
Latvia,EU,EU,1.93,2020-04-20,15,0,727,5,0.0068775790921595595,2.59,17
Latvia,EU,EU,1.93,2020-04-21,12,0,739,5,0.006765899864682003,2.59,18
Latvia,EU,EU,1.93,2020-04-22,9,4,748,9,0.012032085561497326,4.66,19
Latvia,EU,EU,1.93,2020-04-23,13,2,761,11,0.01445466491458607,5.7,20
Latvia,EU,EU,1.93,2020-04-24,17,0,778,11,0.014138817480719794,5.7,21
Latvia,EU,EU,1.93,2020-04-25,6,1,784,12,0.015306122448979591,6.22,22
Latvia,EU,EU,1.93,2020-04-26,20,0,804,12,0.014925373134328358,6.22,23
Latvia,EU,EU,1.93,2020-04-27,8,0,812,12,0.014778325123152709,6.22,24
Latvia,EU,EU,1.93,2020-04-28,6,1,818,13,0.01589242053789731,6.74,25
Lebanon,AS,ME,6.85,2020-02-22,1,0,1,0,0.0,0.0,0
Lebanon,AS,ME,6.85,2020-02-23,0,0,1,0,0.0,0.0,0
Lebanon,AS,ME,6.85,2020-02-24,0,0,1,0,0.0,0.0,0
Lebanon,AS,ME,6.85,2020-02-25,0,0,1,0,0.0,0.0,0
Lebanon,AS,ME,6.85,2020-02-26,0,0,1,0,0.0,0.0,0
Lebanon,AS,ME,6.85,2020-02-27,1,0,2,0,0.0,0.0,0
Lebanon,AS,ME,6.85,2020-02-28,1,0,3,0,0.0,0.0,0
Lebanon,AS,ME,6.85,2020-02-29,0,0,3,0,0.0,0.0,0
Lebanon,AS,ME,6.85,2020-03-01,1,0,4,0,0.0,0.0,0
Lebanon,AS,ME,6.85,2020-03-02,6,0,10,0,0.0,0.0,0
Lebanon,AS,ME,6.85,2020-03-03,3,0,13,0,0.0,0.0,0
Lebanon,AS,ME,6.85,2020-03-06,3,0,16,0,0.0,0.0,0
Lebanon,AS,ME,6.85,2020-03-07,6,0,22,0,0.0,0.0,0
Lebanon,AS,ME,6.85,2020-03-09,10,0,32,0,0.0,0.0,0
Lebanon,AS,ME,6.85,2020-03-10,9,0,41,0,0.0,0.0,0
Lebanon,AS,ME,6.85,2020-03-11,0,1,41,1,0.024390243902439025,0.15,0
Lebanon,AS,ME,6.85,2020-03-12,20,1,61,2,0.03278688524590164,0.29,1
Lebanon,AS,ME,6.85,2020-03-13,5,0,66,2,0.030303030303030304,0.29,2
Lebanon,AS,ME,6.85,2020-03-15,27,1,93,3,0.03225806451612903,0.44,3
Lebanon,AS,ME,6.85,2020-03-16,6,0,99,3,0.030303030303030304,0.44,4
Lebanon,AS,ME,6.85,2020-03-17,21,0,120,3,0.025,0.44,5
Lebanon,AS,ME,6.85,2020-03-18,0,0,120,3,0.025,0.44,6
Lebanon,AS,ME,6.85,2020-03-19,13,1,133,4,0.03007518796992481,0.58,7
Lebanon,AS,ME,6.85,2020-03-20,16,0,149,4,0.026845637583892617,0.58,8
Lebanon,AS,ME,6.85,2020-03-21,14,0,163,4,0.024539877300613498,0.58,9
Lebanon,AS,ME,6.85,2020-03-22,67,0,230,4,0.017391304347826087,0.58,10
Lebanon,AS,ME,6.85,2020-03-23,18,0,248,4,0.016129032258064516,0.58,11
Lebanon,AS,ME,6.85,2020-03-24,19,0,267,4,0.0149812734082397,0.58,12
Lebanon,AS,ME,6.85,2020-03-25,37,0,304,4,0.013157894736842105,0.58,13
Lebanon,AS,ME,6.85,2020-03-26,29,0,333,4,0.012012012012012012,0.58,14
Lebanon,AS,ME,6.85,2020-03-27,35,2,368,6,0.016304347826086956,0.88,15
Lebanon,AS,ME,6.85,2020-03-28,23,1,391,7,0.017902813299232736,1.02,16
Lebanon,AS,ME,6.85,2020-03-29,21,1,412,8,0.019417475728155338,1.17,17
Lebanon,AS,ME,6.85,2020-03-30,26,2,438,10,0.0228310502283105,1.46,18
Lebanon,AS,ME,6.85,2020-03-31,8,1,446,11,0.02466367713004484,1.61,19
Lebanon,AS,ME,6.85,2020-04-01,17,1,463,12,0.02591792656587473,1.75,20
Lebanon,AS,ME,6.85,2020-04-02,16,0,479,12,0.025052192066805846,1.75,21
Lebanon,AS,ME,6.85,2020-04-03,15,4,494,16,0.032388663967611336,2.34,22
Lebanon,AS,ME,6.85,2020-04-04,0,0,494,16,0.032388663967611336,2.34,23
Lebanon,AS,ME,6.85,2020-04-05,26,1,520,17,0.032692307692307694,2.48,24
Lebanon,AS,ME,6.85,2020-04-06,7,1,527,18,0.03415559772296015,2.63,25
Lebanon,AS,ME,6.85,2020-04-07,14,1,541,19,0.03512014787430684,2.77,26
Lebanon,AS,ME,6.85,2020-04-08,7,0,548,19,0.03467153284671533,2.77,27
Lebanon,AS,ME,6.85,2020-04-09,27,0,575,19,0.03304347826086956,2.77,28
Lebanon,AS,ME,6.85,2020-04-10,7,0,582,19,0.03264604810996564,2.77,29
Lebanon,AS,ME,6.85,2020-04-11,27,1,609,20,0.03284072249589491,2.92,30
Lebanon,AS,ME,6.85,2020-04-12,10,0,619,20,0.03231017770597738,2.92,31
Lebanon,AS,ME,6.85,2020-04-13,11,0,630,20,0.031746031746031744,2.92,32
Lebanon,AS,ME,6.85,2020-04-14,2,0,632,20,0.03164556962025317,2.92,33
Lebanon,AS,ME,6.85,2020-04-15,9,1,641,21,0.0327613104524181,3.07,34
Lebanon,AS,ME,6.85,2020-04-16,17,0,658,21,0.031914893617021274,3.07,35
Lebanon,AS,ME,6.85,2020-04-17,5,0,663,21,0.03167420814479638,3.07,36
Lebanon,AS,ME,6.85,2020-04-18,5,0,668,21,0.03143712574850299,3.07,37
Lebanon,AS,ME,6.85,2020-04-19,4,0,672,21,0.03125,3.07,38
Lebanon,AS,ME,6.85,2020-04-20,1,0,673,21,0.031203566121842496,3.07,39
Lebanon,AS,ME,6.85,2020-04-21,4,0,677,21,0.0310192023633678,3.07,40
Lebanon,AS,ME,6.85,2020-04-22,0,0,677,21,0.0310192023633678,3.07,41
Lebanon,AS,ME,6.85,2020-04-23,5,1,682,22,0.03225806451612903,3.21,42
Lebanon,AS,ME,6.85,2020-04-24,6,0,688,22,0.03197674418604651,3.21,43
Lebanon,AS,ME,6.85,2020-04-25,8,0,696,22,0.031609195402298854,3.21,44
Lebanon,AS,ME,6.85,2020-04-26,8,2,704,24,0.03409090909090909,3.5,45
Lebanon,AS,ME,6.85,2020-04-27,3,0,707,24,0.033946251768033946,3.5,46
Lebanon,AS,ME,6.85,2020-04-28,3,0,710,24,0.03380281690140845,3.5,47
Liberia,AF,AF,4.82,2020-03-17,1,0,1,0,0.0,0.0,0
Liberia,AF,AF,4.82,2020-03-18,1,0,2,0,0.0,0.0,0
Liberia,AF,AF,4.82,2020-03-19,0,0,2,0,0.0,0.0,0
Liberia,AF,AF,4.82,2020-03-20,0,0,2,0,0.0,0.0,0
Liberia,AF,AF,4.82,2020-03-21,0,0,2,0,0.0,0.0,0
Liberia,AF,AF,4.82,2020-03-22,1,0,3,0,0.0,0.0,0
Liberia,AF,AF,4.82,2020-03-23,0,0,3,0,0.0,0.0,0
Liberia,AF,AF,4.82,2020-03-24,0,0,3,0,0.0,0.0,0
Liberia,AF,AF,4.82,2020-03-25,0,0,3,0,0.0,0.0,0
Liberia,AF,AF,4.82,2020-03-26,0,0,3,0,0.0,0.0,0
Liberia,AF,AF,4.82,2020-03-27,0,0,3,0,0.0,0.0,0
Liberia,AF,AF,4.82,2020-03-28,0,0,3,0,0.0,0.0,0
Liberia,AF,AF,4.82,2020-03-29,0,0,3,0,0.0,0.0,0
Liberia,AF,AF,4.82,2020-03-30,0,0,3,0,0.0,0.0,0
Liberia,AF,AF,4.82,2020-03-31,0,0,3,0,0.0,0.0,0
